# s  	mu_x  	mu_y  	beta_x  	beta_y  	alpha_x  	alpha_y  	D_x  	D_y  	Dp_x  	Dp_y
5.263988299999999981e+03 1.531445599999999985e+01 1.538775172000000069e+01 6.249857163000000071e+01 5.648600920999999886e+01 1.302110455000000000e+00 -1.196383589999999941e+00 -1.612059388999999981e-02 0.000000000000000000e+00 3.172385851000000118e-02 0.000000000000000000e+00
5.270638299999999617e+03 1.533401472999999982e+01 1.540411804999999923e+01 4.708791932999999830e+01 7.429674780999999939e+01 1.015306800000000065e+00 -1.481783416000000075e+00 2.212910468000000019e-01 0.000000000000000000e+00 4.017454754000000100e-02 0.000000000000000000e+00
5.277278299999999945e+03 1.535997466000000067e+01 1.541665296000000041e+01 3.550628732999999926e+01 9.586518304000000512e+01 7.289344325000000069e-01 -1.766303192000000077e+00 5.144973953000000488e-01 0.000000000000000000e+00 4.862523657000000082e-02 0.000000000000000000e+00
5.282706000000000131e+03 1.538649209999999989e+01 1.542499948000000032e+01 3.228423751999999780e+01 1.043746019999999959e+02 -6.133146140999999885e-01 1.867691825000000083e+00 8.161420704999999831e-01 0.000000000000000000e+00 7.419580538999999419e-02 0.000000000000000000e+00
5.289315999999999804e+03 1.541512930000000026e+01 1.543641163999999932e+01 4.225455232000000194e+01 8.155602145999999664e+01 -8.950707164000000216e-01 1.584370977000000069e+00 1.333021164999999897e+00 0.000000000000000000e+00 8.264649441999999402e-02 0.000000000000000000e+00
5.295956000000000131e+03 1.543691800999999941e+01 1.545124595000000056e+01 5.602028882999999837e+01 6.240819279000000108e+01 -1.178105605000000056e+00 1.299281901000000072e+00 1.908238080999999919e+00 0.000000000000000000e+00 9.109718344999999384e-02 0.000000000000000000e+00
5.303402000000000044e+03 1.545512833000000086e+01 1.547357103000000045e+01 7.592795909999999537e+01 4.544740198000000220e+01 -1.495500394000000011e+00 9.785573160999999631e-01 2.586547708999999973e+00 0.000000000000000000e+00 9.109718344999999384e-02 0.000000000000000000e+00
5.303931999999999789e+03 1.545622778000000075e+01 1.547544841000000027e+01 7.752516321999999604e+01 4.442223054000000104e+01 -1.518092288000000067e+00 9.557284106000000223e-01 2.634829215999999974e+00 0.000000000000000000e+00 9.109718344999999384e-02 0.000000000000000000e+00
5.310983699999999772e+03 1.546892107000000038e+01 1.550489110000000004e+01 1.010550772999999936e+02 3.308509905999999745e+01 -1.818679560000000084e+00 6.519876698000000026e-01 3.277219225000000069e+00 0.000000000000000000e+00 9.109718344999999384e-02 0.000000000000000000e+00
5.315063699999999699e+03 1.547513142999999936e+01 1.552527429999999953e+01 1.020340886000000040e+02 3.269391564000000017e+01 1.836566753999999912e+00 -6.303361643999999542e-01 3.417775529000000034e+00 0.000000000000000000e+00 -3.083886694999999831e-02 0.000000000000000000e+00
5.321323699999999917e+03 1.548611823000000065e+01 1.555220710000000039e+01 8.072000857000000451e+01 4.225797219999999754e+01 1.568278834000000010e+00 -8.974139143999999568e-01 3.251176859000000086e+00 0.000000000000000000e+00 -2.238817791999999848e-02 0.000000000000000000e+00
5.327983699999999772e+03 1.550115626000000013e+01 1.557404492999999945e+01 6.173171793000000207e+01 5.610301865000000276e+01 1.282847711999999918e+00 -1.181313819999999959e+00 3.128523603000000097e+00 0.000000000000000000e+00 -1.393748889000000039e-02 0.000000000000000000e+00
5.334633700000000317e+03 1.552094742999999966e+01 1.559053401999999977e+01 4.656527995999999803e+01 7.369811482000000069e+01 9.978451705999999977e-01 -1.464427241999999962e+00 3.062290680999999903e+00 0.000000000000000000e+00 -5.486799859000000140e-03 0.000000000000000000e+00
5.341273699999999735e+03 1.554716696999999925e+01 1.560317575000000012e+01 3.520359452999999661e+01 9.502092424999999309e+01 7.132712088999999533e-01 -1.746669323000000107e+00 3.052309080000000119e+00 0.000000000000000000e+00 2.963889170000000121e-03 0.000000000000000000e+00
5.343616399999999885e+03 1.555826801999999986e+01 1.560693694000000065e+01 3.209684876000000031e+01 1.034387389999999982e+02 6.128677614999999967e-01 -1.846541377999999956e+00 3.059252583000000136e+00 0.000000000000000000e+00 2.963889170000000121e-03 0.000000000000000000e+00
5.353311399999999594e+03 1.560258274999999983e+01 1.562311829000000074e+01 4.223333740999999719e+01 8.077818118999999797e+01 -9.073892128999999640e-01 1.571037537999999900e+00 4.021645577000000138e+00 0.000000000000000000e+00 1.228971373999999950e-01 0.000000000000000000e+00
5.359951399999999921e+03 1.562434443999999978e+01 1.563809711000000036e+01 5.618678472999999940e+01 6.180277891000000068e+01 -1.194057126999999996e+00 1.286647987999999909e+00 4.864123766999999710e+00 0.000000000000000000e+00 1.313478264999999867e-01 0.000000000000000000e+00
5.366601399999999558e+03 1.564078987000000076e+01 1.565787246000000010e+01 7.397675811999999951e+01 4.658668703000000022e+01 -1.481156775000000092e+00 1.001440447000000011e+00 5.764027382000000088e+00 0.000000000000000000e+00 1.397985154999999979e-01 0.000000000000000000e+00
5.367001400000000103e+03 1.564164358999999926e+01 1.565925080000000058e+01 7.516859126999999319e+01 4.579241349000000127e+01 -1.498426119999999973e+00 9.842434052999999849e-01 5.819946788000000204e+00 0.000000000000000000e+00 1.397985154999999979e-01 0.000000000000000000e+00
5.373261400000000322e+03 1.565340585999999945e+01 1.568418544000000026e+01 9.562048353000000134e+01 3.515163654999999920e+01 -1.768688156000000067e+00 7.155006025000000269e-01 6.721525435000000215e+00 0.000000000000000000e+00 1.482492045000000092e-01 0.000000000000000000e+00
5.378699099999999817e+03 1.566178430999999982e+01 1.571099339999999955e+01 1.042222727999999989e+02 3.203334068000000201e+01 1.857641501999999889e+00 -6.177805875999999863e-01 7.133277373000000310e+00 0.000000000000000000e+00 -1.078040165000000022e-01 0.000000000000000000e+00
5.385319099999999708e+03 1.567322603000000036e+01 1.573984128000000027e+01 8.149886297999999840e+01 4.210037762000000328e+01 1.574936322000000111e+00 -9.028424934000000013e-01 6.446073147999999975e+00 0.000000000000000000e+00 -9.935332742999999911e-02 0.000000000000000000e+00
5.391979099999999562e+03 1.568810943000000080e+01 1.576173353999999982e+01 6.241511753999999712e+01 5.603513095999999649e+01 1.290522935000000038e+00 -1.189354339000000094e+00 5.810837721999999594e+00 0.000000000000000000e+00 -9.090263839999999929e-02 0.000000000000000000e+00
5.398629100000000108e+03 1.570767045999999922e+01 1.577822631999999992e+01 4.713984254999999735e+01 7.375449749999999938e+01 1.006536600000000004e+00 -1.475073330999999932e+00 5.232792283000000211e+00 0.000000000000000000e+00 -8.245194936999999946e-02 0.000000000000000000e+00
5.405269100000000435e+03 1.573356094999999932e+01 1.579084890000000030e+01 3.565599883000000148e+01 9.523594676000000447e+01 7.229773172000000248e-01 -1.759913830999999984e+00 4.711767817000000136e+00 0.000000000000000000e+00 -7.400126033999999964e-02 0.000000000000000000e+00
5.407226800000000367e+03 1.574265070000000044e+01 1.579400590000000015e+01 3.298892490000000066e+01 1.022916012999999964e+02 6.393733669000000175e-01 -1.844139146999999923e+00 4.566895549999999915e+00 0.000000000000000000e+00 -7.400126033999999964e-02 0.000000000000000000e+00
5.417306800000000294e+03 1.578833790000000015e+01 1.581072391999999915e+01 4.263589541999999710e+01 8.114151793000000623e+01 -9.074332831000000432e-01 1.569652140000000085e+00 5.159974141000000181e+00 0.000000000000000000e+00 9.547364278000000648e-02 0.000000000000000000e+00
5.423946799999999712e+03 1.580992164000000066e+01 1.582562429000000037e+01 5.657203874000000354e+01 6.217364660999999870e+01 -1.191407002000000048e+00 1.286899484999999954e+00 5.820362367000000425e+00 0.000000000000000000e+00 1.039243318000000055e-01 0.000000000000000000e+00
5.424336800000000039e+03 1.581100988000000029e+01 1.582663074999999964e+01 5.750784114999999730e+01 6.117636284999999674e+01 -1.208086369000000104e+00 1.270238358000000067e+00 5.860892856999999623e+00 0.000000000000000000e+00 1.039243318000000055e-01 0.000000000000000000e+00
5.430596800000000258e+03 1.582627399000000068e+01 1.584526484999999951e+01 7.430882268000000579e+01 4.694330976999999905e+01 -1.475808398000000077e+00 1.003331214999999998e+00 6.537901782999999689e+00 0.000000000000000000e+00 1.123750208000000028e-01 0.000000000000000000e+00
5.437256800000000112e+03 1.583884572000000013e+01 1.587135701000000054e+01 9.586331133000000193e+01 3.547214446000000265e+01 -1.760637468999999955e+00 7.190325187999999645e-01 7.312761401999999578e+00 0.000000000000000000e+00 1.208257098999999946e-01 0.000000000000000000e+00
5.442694499999999607e+03 1.584720848000000082e+01 1.589791409999999949e+01 1.043481514000000061e+02 3.234076089999999937e+01 1.872616250999999954e+00 -6.235343397999999482e-01 7.548180033000000400e+00 0.000000000000000000e+00 -1.522024234999999892e-01 0.000000000000000000e+00
5.449314500000000407e+03 1.585864688999999927e+01 1.592649452999999937e+01 8.144768010999999319e+01 4.247566325999999748e+01 1.586708328999999917e+00 -9.073397368000000185e-01 6.567061658000000079e+00 0.000000000000000000e+00 -1.437517343999999975e-01 0.000000000000000000e+00
5.455974500000000262e+03 1.587355733000000058e+01 1.594820621999999943e+01 6.222859221000000218e+01 5.646189575999999732e+01 1.299072846000000059e+00 -1.192586147999999957e+00 5.636136145000000042e+00 0.000000000000000000e+00 -1.353010453999999863e-01 0.000000000000000000e+00
5.462624499999999898e+03 1.589320631000000006e+01 1.596458499999999958e+01 4.686099921000000279e+01 7.421583954000000460e+01 1.011869254000000051e+00 -1.477040625000000107e+00 4.762844603999999649e+00 0.000000000000000000e+00 -1.268503564000000028e-01 0.000000000000000000e+00
5.469264500000000226e+03 1.591929587999999995e+01 1.597713661000000052e+01 3.532766886999999656e+01 9.571502940999999964e+01 7.250975510999999596e-01 -1.760617912999999923e+00 3.947018019000000155e+00 0.000000000000000000e+00 -1.183996672999999972e-01 0.000000000000000000e+00
5.470820200000000114e+03 1.592653065999999917e+01 1.597965124999999986e+01 3.317612645999999899e+01 1.012966808999999984e+02 6.579084339999999864e-01 -1.827253432000000011e+00 3.762823656000000128e+00 0.000000000000000000e+00 -1.183996672999999972e-01 0.000000000000000000e+00
5.481302200000000084e+03 1.597470429000000003e+01 1.599693311000000051e+01 4.209574150000000259e+01 8.137371303000000466e+01 -8.950596450000000148e-01 1.583272250000000048e+00 3.584650734999999866e+00 0.000000000000000000e+00 1.699407479000000082e-02 0.000000000000000000e+00
5.487942200000000412e+03 1.599656416000000014e+01 1.601180384999999973e+01 5.586840020999999723e+01 6.224285363999999987e+01 -1.179159188000000080e+00 1.297824992000000011e+00 3.723940470000000058e+00 0.000000000000000000e+00 2.544476382000000064e-02 0.000000000000000000e+00
5.488332199999999830e+03 1.599766608000000012e+01 1.601280923999999928e+01 5.679465221000000241e+01 6.123710977000000355e+01 -1.195845943999999994e+00 1.281005447999999936e+00 3.733863927999999888e+00 0.000000000000000000e+00 2.544476382000000064e-02 0.000000000000000000e+00
5.494592200000000048e+03 1.601311657999999838e+01 1.603144565999999926e+01 7.344312802000000318e+01 4.688517106999999839e+01 -1.463686596000000062e+00 1.011554760000000108e+00 3.919596598000000043e+00 0.000000000000000000e+00 3.389545285000000047e-02 0.000000000000000000e+00
5.501252199999999903e+03 1.602583071999999831e+01 1.605760988000000111e+01 9.483699656999999661e+01 3.532250304000000085e+01 -1.748641869999999932e+00 7.245475574999999946e-01 4.171788133999999815e+00 0.000000000000000000e+00 4.234614188000000029e-02 0.000000000000000000e+00
5.506689900000000307e+03 1.603428073999999981e+01 1.608431528999999927e+01 1.033122280999999987e+02 3.212137933000000345e+01 1.846078123999999931e+00 -6.126247403000000258e-01 4.166454446000000367e+00 0.000000000000000000e+00 -1.097663928000000011e-01 0.000000000000000000e+00
5.513309900000000198e+03 1.604582678999999956e+01 1.611312111000000158e+01 8.074023429999999735e+01 4.210631339999999767e+01 1.563626938000000077e+00 -8.955965080000000134e-01 3.466259436000000083e+00 0.000000000000000000e+00 -1.013157038000000038e-01 0.000000000000000000e+00
5.519969900000000052e+03 1.606085394000000122e+01 1.613503241000000088e+01 6.180542639000000094e+01 5.593055632000000088e+01 1.279469079000000065e+00 -1.180007795000000081e+00 2.817954729000000214e+00 0.000000000000000000e+00 -9.286501478000000476e-02 0.000000000000000000e+00
5.526619899999999689e+03 1.608060976999999880e+01 1.615156800000000104e+01 4.667546936000000102e+01 7.351167927999999563e+01 9.957378875000000296e-01 -1.463632228000000035e+00 2.226859634000000199e+00 0.000000000000000000e+00 -8.441432575000000493e-02 0.000000000000000000e+00
5.533259900000000016e+03 1.610674948999999856e+01 1.616423872000000017e+01 3.533333935999999653e+01 9.482731945999999823e+01 7.124333645999999520e-01 -1.746384791999999964e+00 1.692805134000000100e+00 0.000000000000000000e+00 -7.596363672000000511e-02 0.000000000000000000e+00
5.534190899999999601e+03 1.611102226999999942e+01 1.616577489000000156e+01 3.404377036999999717e+01 9.811610534000000428e+01 6.727105533999999665e-01 -1.786145692000000063e+00 1.622082988000000059e+00 0.000000000000000000e+00 -7.596363672000000511e-02 0.000000000000000000e+00
5.545297599999999875e+03 1.616191401000000027e+01 1.618421339000000003e+01 4.244678784999999976e+01 8.068434752000000287e+01 -9.122788536000000503e-01 1.565533438999999971e+00 1.221176205999999986e+00 0.000000000000000000e+00 -1.661683510000000127e-02 0.000000000000000000e+00
5.545677599999999984e+03 1.616332724999999826e+01 1.618496852000000175e+01 4.314635292999999905e+01 7.950071814000000359e+01 -9.286818857999999954e-01 1.549280718999999973e+00 1.214861809000000070e+00 0.000000000000000000e+00 -1.661683510000000127e-02 0.000000000000000000e+00
5.551937600000000202e+03 1.618356672999999901e+01 1.619920434000000142e+01 5.646483873999999759e+01 6.177481127000000072e+01 -1.198897046999999993e+00 1.282232819000000079e+00 1.137291999999999970e+00 0.000000000000000000e+00 -8.166146073999999699e-03 0.000000000000000000e+00
5.558587599999999838e+03 1.619993353999999997e+01 1.621897917000000078e+01 7.431885119000000373e+01 4.661018178999999861e+01 -1.485946897999999905e+00 9.981171833999999965e-01 1.109438077999999939e+00 0.000000000000000000e+00 2.845429555999999961e-04 0.000000000000000000e+00
5.565247599999999693e+03 1.621249373999999932e+01 1.624526265000000080e+01 9.602604820000000529e+01 3.521210898999999728e+01 -1.773428409000000094e+00 7.132718890000000478e-01 1.137783455999999971e+00 0.000000000000000000e+00 8.735231984999999519e-03 0.000000000000000000e+00
5.570685300000000097e+03 1.622083806999999922e+01 1.627201003000000057e+01 1.046316343999999958e+02 3.212199619999999811e+01 1.868128467000000015e+00 -6.221893275000000001e-01 1.121547405000000053e+00 0.000000000000000000e+00 -3.236502817999999809e-02 0.000000000000000000e+00
5.577305299999999988e+03 1.623223777999999839e+01 1.630076612999999952e+01 8.177842148000000577e+01 4.224963767999999931e+01 1.584057303000000028e+00 -9.075881158999999920e-01 9.337436690999999511e-01 0.000000000000000000e+00 -2.391433914999999827e-02 0.000000000000000000e+00
5.583965299999999843e+03 1.624707572000000155e+01 1.632257742999999905e+01 6.258233827000000105e+01 5.624985353999999660e+01 1.298269676999999955e+00 -1.194437447999999957e+00 8.009262920999999924e-01 0.000000000000000000e+00 -1.546365012000000018e-02 0.000000000000000000e+00
5.590615300000000389e+03 1.626659521999999924e+01 1.633900681000000077e+01 4.721315762999999777e+01 7.403905967999999405e+01 1.012911166999999946e+00 -1.480491875000000013e+00 7.245445118000000129e-01 0.000000000000000000e+00 -7.012961088000000363e-03 0.000000000000000000e+00
5.597255299999999806e+03 1.629246623999999954e+01 1.635158135000000001e+01 3.565375805000000042e+01 9.559468425000000025e+01 7.279817726999999739e-01 -1.765665658000000082e+00 7.044293141999999897e-01 0.000000000000000000e+00 1.437727940999999898e-03 0.000000000000000000e+00
5.598962999999999738e+03 1.630035816999999909e+01 1.635433727999999931e+01 3.329254940999999945e+01 1.017507506999999976e+02 6.547017456000000513e-01 -1.839221873999999923e+00 7.068845221999999762e-01 0.000000000000000000e+00 1.437727940999999898e-03 0.000000000000000000e+00
5.603033000000000357e+03 1.632056374000000076e+01 1.636048784999999839e+01 3.289148097000000348e+01 1.028333765000000000e+02 -6.338451336999999519e-01 1.843708334000000004e+00 7.612260148999999698e-01 0.000000000000000000e+00 2.727247753999999941e-02 0.000000000000000000e+00
5.609292999999999665e+03 1.634733802999999952e+01 1.637138470000000012e+01 4.249717385000000291e+01 8.142010132000000056e+01 -9.006288378000000261e-01 1.576820670999999896e+00 9.584000371999999990e-01 0.000000000000000000e+00 3.572316656999999923e-02 0.000000000000000000e+00
5.615932999999999993e+03 1.636900264999999877e+01 1.638623684999999952e+01 5.633634653000000014e+01 6.236278985999999946e+01 -1.183607271999999933e+00 1.293200525999999906e+00 1.222049546999999903e+00 0.000000000000000000e+00 4.417385559999999906e-02 0.000000000000000000e+00
5.622582999999999629e+03 1.638542770999999831e+01 1.640582416000000165e+01 7.396276668000000143e+01 4.705443723999999861e+01 -1.467011883999999933e+00 1.008761550000000007e+00 1.542252742000000065e+00 0.000000000000000000e+00 5.262454462999999888e-02 0.000000000000000000e+00
5.629243000000000393e+03 1.639805993999999956e+01 1.643186869000000172e+01 9.539343859000000236e+01 3.551675642000000011e+01 -1.750842672999999960e+00 7.235891929000000111e-01 1.919178636000000049e+00 0.000000000000000000e+00 6.107523365999999870e-02 0.000000000000000000e+00
5.634680699999999888e+03 1.640646433999999942e+01 1.645840905000000021e+01 1.038267668999999955e+02 3.234051161000000008e+01 1.863902705999999965e+00 -6.196691403999999848e-01 2.135216020000000103e+00 0.000000000000000000e+00 -1.460518455999999972e-02 0.000000000000000000e+00
5.641300699999999779e+03 1.641796051000000034e+01 1.648700931000000125e+01 8.103742386000000408e+01 4.241774367000000012e+01 1.578634944000000040e+00 -9.024937402999999581e-01 2.064981126999999805e+00 0.000000000000000000e+00 -6.154495533999999879e-03 0.000000000000000000e+00
5.647960699999999633e+03 1.643294588999999917e+01 1.650876093000000111e+01 6.192158306999999695e+01 5.633286274999999677e+01 1.291643488999999922e+00 -1.186754899999999946e+00 2.050442986999999828e+00 0.000000000000000000e+00 2.296193494999999949e-03 0.000000000000000000e+00
5.654610700000000179e+03 1.645268880000000067e+01 1.652518219999999971e+01 4.664852309999999846e+01 7.400271687000000043e+01 1.005082958000000026e+00 -1.470227377999999918e+00 2.092162844999999827e+00 0.000000000000000000e+00 1.074688252999999975e-02 0.000000000000000000e+00
5.654990700000000288e+03 1.645399596000000031e+01 1.652599332999999859e+01 4.589088258000000309e+01 7.512625878000000057e+01 9.887078871000000158e-01 -1.486461864000000022e+00 2.096246659999999817e+00 0.000000000000000000e+00 1.074688252999999975e-02 0.000000000000000000e+00
5.661250699999999597e+03 1.647888568000000120e+01 1.653777236000000173e+01 3.520105030999999940e+01 9.540492528999999422e+01 7.189533492999999886e-01 -1.752826213999999938e+00 2.189971687999999972e+00 0.000000000000000000e+00 1.919757155000000048e-02 0.000000000000000000e+00
5.666678399999999783e+03 1.650561224000000138e+01 1.654616129000000058e+01 3.206127178999999927e+01 1.038216558999999961e+02 -6.154155784000000518e-01 1.862261501999999957e+00 2.419566158999999939e+00 0.000000000000000000e+00 1.015887699999999949e-01 0.000000000000000000e+00
5.673288400000000365e+03 1.653441159000000127e+01 1.655763770000000079e+01 4.207583067000000199e+01 8.107638339999999744e+01 -8.996633348999999447e-01 1.578710902000000083e+00 3.117510712000000073e+00 0.000000000000000000e+00 1.100394590000000061e-01 0.000000000000000000e+00
5.679928399999999783e+03 1.655626666999999941e+01 1.657256436000000122e+01 5.591917595999999691e+01 6.200524228999999821e+01 -1.185201186000000018e+00 1.293392770000000080e+00 3.874614874000000153e+00 0.000000000000000000e+00 1.184901480000000035e-01 0.000000000000000000e+00
5.686578400000000329e+03 1.657279564999999977e+01 1.659228193999999945e+01 7.358384049999999377e+01 4.670564049000000040e+01 -1.471169069999999968e+00 1.007253205000000040e+00 4.689015883999999801e+00 0.000000000000000000e+00 1.269408371000000091e-01 0.000000000000000000e+00
5.693238400000000183e+03 1.658548087000000137e+01 1.661854307999999847e+01 9.508698237000000120e+01 3.519939023999999961e+01 -1.757566984999999971e+00 7.203781736000000047e-01 5.560882754999999733e+00 0.000000000000000000e+00 1.353915260999999925e-01 0.000000000000000000e+00
5.695221099999999751e+03 1.658868172000000030e+01 1.662787635000000108e+01 1.022254882000000009e+02 3.251243972999999698e+01 -1.842829371000000105e+00 6.348195413999999648e-01 5.829323534000000251e+00 0.000000000000000000e+00 1.353915260999999925e-01 0.000000000000000000e+00
5.705296099999999569e+03 1.660541419000000118e+01 1.667420230000000103e+01 8.103305134999999382e+01 4.203837914000000353e+01 1.565769669999999891e+00 -8.976552249000000483e-01 5.477272437999999966e+00 0.000000000000000000e+00 -6.974383870000000485e-02 0.000000000000000000e+00
5.711956100000000333e+03 1.662038241000000127e+01 1.669613801999999936e+01 6.206653435999999857e+01 5.589701099999999911e+01 1.282087522999999951e+00 -1.183112433000000019e+00 5.039234003999999878e+00 0.000000000000000000e+00 -6.129314966999999809e-02 0.000000000000000000e+00
5.718606099999999969e+03 1.664004922999999891e+01 1.671267693000000065e+01 4.689859372000000093e+01 7.352636597999999424e+01 9.988313294999999759e-01 -1.467780271000000081e+00 4.658089462000000402e+00 0.000000000000000000e+00 -5.284246063999999826e-02 0.000000000000000000e+00
5.718986100000000079e+03 1.664134929000000085e+01 1.671349328000000156e+01 4.614563267999999852e+01 7.464807394000000329e+01 9.826450801999999651e-01 -1.484082777000000020e+00 4.638009326999999793e+00 0.000000000000000000e+00 -5.284246063999999826e-02 0.000000000000000000e+00
5.725246100000000297e+03 1.666605977000000038e+01 1.672534124999999960e+01 3.551223405000000355e+01 9.490400402000000213e+01 7.160010904000000398e-01 -1.751573413000000023e+00 4.333669796999999768e+00 0.000000000000000000e+00 -4.439177160999999844e-02 0.000000000000000000e+00
5.730673799999999574e+03 1.669251583999999866e+01 1.673377083000000098e+01 3.242736402999999967e+01 1.033664485999999982e+02 -6.283439955999999826e-01 1.845632885999999973e+00 4.325438355000000179e+00 0.000000000000000000e+00 1.070453487000000009e-01 0.000000000000000000e+00
5.737283800000000156e+03 1.672096725999999833e+01 1.674529055000000000e+01 4.261328833999999688e+01 8.082324930999999424e+01 -9.126603875000000032e-01 1.564769566999999917e+00 5.059450487000000329e+00 0.000000000000000000e+00 1.154960376999999982e-01 0.000000000000000000e+00
5.743923799999999574e+03 1.674254571000000169e+01 1.676025103999999999e+01 5.662969034999999707e+01 6.191930184000000281e+01 -1.198267186000000040e+00 1.282155130999999892e+00 5.852785925000000056e+00 0.000000000000000000e+00 1.239467266999999956e-01 0.000000000000000000e+00
5.750573800000000119e+03 1.675887210000000138e+01 1.677997271999999995e+01 7.446858991999999944e+01 4.675113601000000330e+01 -1.484304120000000005e+00 9.987267291000000435e-01 6.703472776999999994e+00 0.000000000000000000e+00 1.323974158000000012e-01 0.000000000000000000e+00
5.757233799999999974e+03 1.677141170999999886e+01 1.680616807999999907e+01 9.614714926999999989e+01 3.534036162000000303e+01 -1.770771190000000050e+00 7.145695121999999788e-01 7.611680057000000055e+00 0.000000000000000000e+00 1.408481048000000124e-01 0.000000000000000000e+00
5.758801000000000386e+03 1.677393294999999895e+01 1.681345183000000176e+01 1.018031007999999957e+02 3.320560062999999928e+01 -1.838182031999999966e+00 6.475801766000000015e-01 7.832417206999999770e+00 0.000000000000000000e+00 1.408481048000000124e-01 0.000000000000000000e+00
5.769291500000000269e+03 1.679114304000000146e+01 1.686146199999999951e+01 8.178014935000000207e+01 4.240294483000000270e+01 1.589141220999999993e+00 -9.095434357999999664e-01 6.999810652999999938e+00 0.000000000000000000e+00 -1.369577988000000024e-01 0.000000000000000000e+00
5.775951500000000124e+03 1.680598764000000145e+01 1.688319935999999899e+01 6.252505845999999678e+01 5.642598806000000167e+01 1.302045869999999939e+00 -1.195909424999999970e+00 6.114132245999999604e+00 0.000000000000000000e+00 -1.285071097999999912e-01 0.000000000000000000e+00
5.776341500000000451e+03 1.680698848000000112e+01 1.688429036000000139e+01 6.151601938999999675e+01 5.736534816999999720e+01 1.285233792000000097e+00 -1.212706255999999927e+00 6.064014473000000294e+00 0.000000000000000000e+00 -1.285071097999999912e-01 0.000000000000000000e+00
5.782601499999999760e+03 1.682553670000000068e+01 1.689958164000000096e+01 4.711433823000000132e+01 7.423156052999999588e+01 1.015381598000000052e+00 -1.481480788999999909e+00 5.286019870999999704e+00 0.000000000000000000e+00 -1.200564206999999994e-01 0.000000000000000000e+00
5.789241500000000087e+03 1.685148025000000160e+01 1.691212652000000105e+01 3.553078882999999877e+01 9.579711437000000274e+01 7.291484049999999995e-01 -1.766171935000000026e+00 4.515304513000000242e+00 0.000000000000000000e+00 -1.116057317000000021e-01 0.000000000000000000e+00
5.794669200000000274e+03 1.687797847999999945e+01 1.692047846999999905e+01 3.230834285000000250e+01 1.043131692999999984e+02 -6.138200641000000068e-01 1.865401384000000107e+00 4.139770160000000310e+00 0.000000000000000000e+00 3.697269619000000118e-02 0.000000000000000000e+00
5.801279199999999946e+03 1.690659452999999957e+01 1.693189634999999882e+01 4.228478886999999986e+01 8.152239677000000029e+01 -8.954928449000000290e-01 1.582454583000000081e+00 4.410607273000000106e+00 0.000000000000000000e+00 4.542338522000000101e-02 0.000000000000000000e+00
5.807919200000000274e+03 1.692836849000000043e+01 1.694673501000000115e+01 5.605557541999999671e+01 6.239751973999999990e+01 -1.178444033999999974e+00 1.297741832000000040e+00 4.738665512999999940e+00 0.000000000000000000e+00 5.387407424000000000e-02 0.000000000000000000e+00
5.814569199999999910e+03 1.694487399000000138e+01 1.696632067999999904e+01 7.361314382000000478e+01 4.703605179000000192e+01 -1.461821358999999987e+00 1.012207231999999957e+00 5.123374440000000085e+00 0.000000000000000000e+00 6.232476326999999983e-02 0.000000000000000000e+00
5.821229199999999764e+03 1.695756420000000020e+01 1.699239144999999951e+01 9.497449670000000310e+01 3.545978767999999803e+01 -1.745624819999999966e+00 7.259365639000000536e-01 5.564903067999999564e+00 0.000000000000000000e+00 7.077545229999999965e-02 0.000000000000000000e+00
5.822373400000000402e+03 1.695944203000000172e+01 1.699764825999999829e+01 9.902497400999999400e+01 3.385493147999999763e+01 -1.794383311000000036e+00 6.766645550000000009e-01 5.645884341000000362e+00 0.000000000000000000e+00 7.077545229999999965e-02 0.000000000000000000e+00
5.833286900000000060e+03 1.697754546999999903e+01 1.704767835000000176e+01 8.074219614999999806e+01 4.227041696999999942e+01 1.569399302000000107e+00 -8.976895283000000392e-01 4.771613696000000182e+00 0.000000000000000000e+00 -1.256414757000000049e-01 0.000000000000000000e+00
5.833686899999999696e+03 1.697834010000000049e+01 1.704917169000000143e+01 7.949353906999999708e+01 4.299540400000000062e+01 1.552243393999999999e+00 -9.147780419000000052e-01 4.721357105000000054e+00 0.000000000000000000e+00 -1.256414757000000049e-01 0.000000000000000000e+00
5.839946899999999914e+03 1.699258036999999888e+01 1.706950980999999956e+01 6.174038995000000085e+01 5.611909484000000248e+01 1.283756628999999982e+00 -1.181583435000000071e+00 3.961301159000000016e+00 0.000000000000000000e+00 -1.171907866999999936e-01 0.000000000000000000e+00
5.846596899999999550e+03 1.701237057999999891e+01 1.708599432999999834e+01 4.656326820999999683e+01 7.371773672000000488e+01 9.985428549000000542e-01 -1.464690784999999940e+00 3.208441489999999785e+00 0.000000000000000000e+00 -1.087400976000000019e-01 0.000000000000000000e+00
5.853236899999999878e+03 1.703859439000000009e+01 1.709863282999999967e+01 3.519371808999999729e+01 9.504400542000000485e+01 7.137579778999999514e-01 -1.746926721999999987e+00 2.512865676000000104e+00 0.000000000000000000e+00 -1.002894086000000046e-01 0.000000000000000000e+00
5.858664600000000064e+03 1.706530400000000114e+01 1.710705322000000095e+01 3.210830492000000191e+01 1.034390712000000008e+02 -6.211549419999999877e-01 1.854272742999999890e+00 2.089501810999999876e+00 0.000000000000000000e+00 -2.298013839000000169e-02 0.000000000000000000e+00
